employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted,awards_won_flag,training_score_bucket,education_encoded,tenure_ratio
49486,Sales & Marketing,region_16,Bachelor's,m,other,1,33,4.0,4,0,49,0,0,medium,1,0.10810810810810811
53285,Sales & Marketing,region_23,Bachelor's,m,other,3,29,2.0,2,0,47,0,0,medium,1,0.05405405405405406
25246,Operations,region_15,Bachelor's,m,sourcing,1,41,5.0,14,0,62,0,0,high,1,0.3783783783783784
39670,Operations,region_2,Bachelor's,m,other,1,35,3.0,7,0,61,0,0,high,1,0.1891891891891892
29629,Sales & Marketing,region_4,Bachelor's,f,other,2,33,5.0,8,0,49,0,0,medium,1,0.21621621621621623
61239,Technology,region_17,Bachelor's,f,other,1,34,3.0,3,0,79,0,0,high,1,0.08108108108108109
37469,Technology,region_5,Bachelor's,m,other,1,31,3.0,3,0,78,0,0,high,1,0.08108108108108109
2317,Analytics,region_32,Bachelor's,m,sourcing,1,27,3.0,3,0,85,0,0,very_high,1,0.08108108108108109
72289,Technology,region_17,Bachelor's,f,sourcing,1,29,5.0,4,1,86,1,1,very_high,1,0.10810810810810811
75491,Operations,region_2,Below Secondary,m,sourcing,2,24,0.0,1,0,58,0,0,medium,0,0.02702702702702703
72028,Sales & Marketing,region_17,Bachelor's,m,other,1,46,1.0,19,0,47,0,0,medium,1,0.5135135135135135
29775,Sales & Marketing,region_26,Bachelor's,m,other,1,29,5.0,3,0,50,0,0,medium,1,0.08108108108108109
67260,Sales & Marketing,region_14,Master's & above,m,other,1,44,4.0,15,0,50,0,0,medium,2,0.40540540540540543
34639,Operations,region_10,Bachelor's,m,other,1,35,5.0,10,0,71,1,0,high,1,0.2702702702702703
13606,Sales & Marketing,region_22,Bachelor's,m,other,1,27,2.0,3,0,48,0,0,medium,1,0.08108108108108109
33681,Technology,region_7,Bachelor's,m,sourcing,1,54,3.0,3,0,81,0,0,very_high,1,0.08108108108108109
29746,Technology,region_16,Master's & above,f,other,1,55,2.0,4,0,80,0,0,high,2,0.10810810810810811
26817,Analytics,region_20,Master's & above,m,other,1,28,0.0,1,0,83,0,0,very_high,2,0.02702702702702703
5492,Sales & Marketing,region_22,Master's & above,m,other,1,30,1.0,3,0,52,0,0,medium,2,0.08108108108108109
19404,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,23,0.0,1,0,48,0,0,medium,1,0.02702702702702703
73381,HR,region_5,Bachelor's,f,sourcing,1,32,2.0,5,0,53,0,0,medium,1,0.13513513513513514
58885,Operations,region_15,Bachelor's,f,sourcing,1,33,3.0,5,0,58,0,0,medium,1,0.13513513513513514
16241,Sales & Marketing,region_10,Master's & above,f,other,1,31,5.0,6,0,48,0,0,medium,2,0.16216216216216217
9858,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,32,3.0,5,0,51,0,0,medium,1,0.13513513513513514
69545,Procurement,region_13,Bachelor's,f,other,1,28,0.0,1,0,70,0,0,high,1,0.02702702702702703
37016,Technology,region_16,Master's & above,m,sourcing,1,39,3.0,10,0,75,0,0,high,2,0.2702702702702703
43798,Technology,region_7,Bachelor's,f,other,1,37,1.0,3,0,82,0,0,very_high,1,0.08108108108108109
16748,Operations,region_7,Master's & above,m,sourcing,1,43,3.0,3,0,60,0,0,medium,2,0.08108108108108109
30725,Technology,region_1,Master's & above,f,other,1,31,4.0,3,0,81,0,0,very_high,2,0.08108108108108109
53829,Procurement,region_23,Bachelor's,m,other,2,28,3.0,3,0,68,0,0,high,1,0.08108108108108109
74315,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,26,3.0,3,0,56,0,0,medium,1,0.08108108108108109
14556,Sales & Marketing,region_7,Master's & above,m,other,1,35,5.0,4,0,47,1,0,medium,2,0.10810810810810811
19924,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,32,5.0,6,0,41,0,0,medium,1,0.16216216216216217
56462,Sales & Marketing,region_22,Bachelor's,m,other,1,30,3.0,5,0,64,1,0,high,1,0.13513513513513514
35609,Operations,region_29,Bachelor's,m,sourcing,2,29,3.0,5,0,58,0,0,medium,1,0.13513513513513514
60154,Sales & Marketing,region_22,Bachelor's,m,other,1,23,4.0,2,0,46,0,0,medium,1,0.05405405405405406
61767,HR,region_2,Bachelor's,f,sourcing,1,37,2.0,8,0,48,0,0,medium,1,0.21621621621621623
39132,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,5.0,4,0,53,0,0,medium,1,0.10810810810810811
36708,Technology,region_7,Bachelor's,f,other,2,31,2.0,9,0,80,0,0,high,1,0.24324324324324326
64666,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,54,1.0,17,0,51,0,0,medium,1,0.4594594594594595
30268,Analytics,region_29,Bachelor's,m,sourcing,1,29,5.0,2,0,91,0,0,very_high,1,0.05405405405405406
27601,Sales & Marketing,region_14,Master's & above,m,other,1,38,1.0,9,0,50,0,0,medium,2,0.24324324324324326
30001,Operations,region_4,Master's & above,f,other,1,42,5.0,11,0,65,1,0,high,2,0.2972972972972973
18348,Analytics,region_21,Master's & above,m,other,1,32,3.0,7,0,80,0,0,high,2,0.1891891891891892
53017,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,0.0,1,0,51,0,0,medium,1,0.02702702702702703
36210,Sales & Marketing,region_10,Master's & above,m,sourcing,2,37,3.0,3,0,54,0,0,medium,2,0.08108108108108109
56802,Sales & Marketing,region_28,Master's & above,m,sourcing,1,32,0.0,1,0,50,0,0,medium,2,0.02702702702702703
6368,Operations,region_11,Bachelor's,f,other,1,37,3.0,9,0,58,0,0,medium,1,0.24324324324324326
64021,Sales & Marketing,region_15,Bachelor's,m,other,1,40,4.0,4,1,54,0,1,medium,1,0.10810810810810811
28545,Procurement,region_12,Bachelor's,m,other,2,27,3.0,3,0,72,0,0,high,1,0.08108108108108109
17785,Finance,region_22,Bachelor's,m,other,2,26,4.0,2,0,55,0,0,medium,1,0.05405405405405406
51960,Procurement,region_2,Master's & above,m,other,2,44,2.0,16,0,71,0,0,high,2,0.43243243243243246
26712,Analytics,region_15,Bachelor's,m,other,1,29,3.0,6,0,82,0,0,very_high,1,0.16216216216216217
46476,Sales & Marketing,region_31,Bachelor's,m,other,1,26,3.0,2,0,51,0,0,medium,1,0.05405405405405406
17723,Operations,region_16,Master's & above,f,other,1,32,5.0,5,0,56,0,0,medium,2,0.13513513513513514
46900,Operations,region_15,Bachelor's,m,other,1,40,3.0,12,0,58,0,0,medium,1,0.32432432432432434
57820,Operations,region_2,Bachelor's,m,other,2,41,5.0,4,0,56,0,0,medium,1,0.10810810810810811
36404,Sales & Marketing,region_17,Master's & above,m,sourcing,1,34,3.0,6,0,49,0,0,medium,2,0.16216216216216217
12857,Procurement,region_7,Master's & above,m,other,2,35,4.0,4,0,68,0,0,high,2,0.10810810810810811
34047,Procurement,region_27,Bachelor's,m,sourcing,1,37,3.0,10,0,68,0,0,high,1,0.2702702702702703
67329,Analytics,region_2,Bachelor's,f,sourcing,1,27,3.0,4,0,85,0,0,very_high,1,0.10810810810810811
55633,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,2.0,5,0,49,0,0,medium,1,0.13513513513513514
64227,R&D,region_22,Master's & above,m,sourcing,1,34,5.0,2,0,84,0,0,very_high,2,0.05405405405405406
65098,Operations,region_15,Bachelor's,m,other,1,32,2.0,5,0,58,0,0,medium,1,0.13513513513513514
1695,Procurement,region_11,Bachelor's,m,other,1,28,4.0,4,1,66,0,1,high,1,0.10810810810810811
57445,Analytics,region_28,Master's & above,m,other,1,33,5.0,10,0,81,0,0,very_high,2,0.2702702702702703
10938,Procurement,region_22,Master's & above,m,sourcing,1,37,3.0,2,1,71,0,1,high,2,0.05405405405405406
45993,Procurement,region_13,Master's & above,m,other,1,31,4.0,4,0,70,0,0,high,2,0.10810810810810811
46042,Procurement,region_26,Bachelor's,m,other,1,28,0.0,1,0,72,0,0,high,1,0.02702702702702703
72406,HR,region_2,Bachelor's,m,sourcing,1,47,4.0,8,0,50,0,0,medium,1,0.21621621621621623
11563,Technology,region_23,Master's & above,m,other,1,39,1.0,10,0,78,0,0,high,2,0.2702702702702703
3376,Sales & Marketing,region_31,Bachelor's,m,other,1,30,0.0,1,0,49,0,0,medium,1,0.02702702702702703
5191,Analytics,region_9,Bachelor's,m,other,3,32,3.0,4,0,81,0,0,very_high,1,0.10810810810810811
23572,Operations,region_15,Bachelor's,m,referred,2,42,4.0,6,0,56,0,0,medium,1,0.16216216216216217
39556,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,27,3.0,2,0,49,0,0,medium,1,0.05405405405405406
37615,Sales & Marketing,region_13,Bachelor's,m,other,2,38,3.0,4,0,46,0,0,medium,1,0.10810810810810811
45510,Analytics,region_7,Bachelor's,m,other,1,38,5.0,4,0,88,0,0,very_high,1,0.10810810810810811
71669,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,49,2.0,17,0,46,0,0,medium,1,0.4594594594594595
35104,Sales & Marketing,region_4,Master's & above,f,sourcing,1,43,3.0,3,0,51,0,0,medium,2,0.08108108108108109
12133,Operations,region_2,Master's & above,m,other,1,42,5.0,5,0,62,0,0,high,2,0.13513513513513514
18229,Operations,region_7,Master's & above,f,sourcing,1,39,4.0,4,0,61,1,0,high,2,0.10810810810810811
14187,Operations,region_26,Bachelor's,f,other,2,31,4.0,4,0,63,0,0,high,1,0.10810810810810811
27897,Technology,region_2,Master's & above,m,sourcing,1,59,5.0,7,0,95,1,0,very_high,2,0.1891891891891892
39000,Technology,region_2,Bachelor's,m,sourcing,1,27,4.0,4,0,78,0,0,high,1,0.10810810810810811
60534,Operations,region_11,Bachelor's,m,other,1,28,1.0,5,0,59,0,0,medium,1,0.13513513513513514
32629,Operations,region_14,Bachelor's,f,sourcing,1,39,3.0,8,0,57,0,0,medium,1,0.21621621621621623
38405,Operations,region_25,Master's & above,m,sourcing,1,35,5.0,3,0,64,0,0,high,2,0.08108108108108109
13420,Operations,region_19,Bachelor's,f,other,1,36,5.0,9,0,58,0,0,medium,1,0.24324324324324326
42270,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,28,5.0,2,0,49,0,0,medium,1,0.05405405405405406
60309,Analytics,region_22,Bachelor's,f,other,1,30,4.0,7,0,87,0,0,very_high,1,0.1891891891891892
16535,Sales & Marketing,region_13,Bachelor's,f,other,1,30,1.0,6,0,50,0,0,medium,1,0.16216216216216217
50928,Sales & Marketing,region_15,Master's & above,m,other,1,55,1.0,13,0,45,0,0,medium,2,0.35135135135135137
7674,Procurement,region_12,Bachelor's,m,sourcing,1,28,3.0,4,0,66,0,0,high,1,0.10810810810810811
60941,Finance,region_2,Master's & above,m,other,2,37,3.0,4,0,61,0,0,high,2,0.10810810810810811
47545,Operations,region_15,Bachelor's,m,referred,1,42,4.0,7,0,62,0,0,high,1,0.1891891891891892
67522,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,5.0,7,0,53,0,0,medium,1,0.1891891891891892
30485,Procurement,region_2,Master's & above,f,other,1,55,3.0,18,0,70,0,0,high,2,0.4864864864864865
62624,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,3.0,14,0,54,1,0,medium,1,0.3783783783783784
56987,Technology,region_1,Master's & above,f,other,1,30,1.0,2,0,77,0,0,high,2,0.05405405405405406
42517,Operations,region_17,Bachelor's,m,other,1,27,0.0,1,0,59,0,0,medium,1,0.02702702702702703
12385,Operations,region_14,Master's & above,m,other,1,40,3.0,9,0,61,1,0,high,2,0.24324324324324326
58803,Sales & Marketing,region_2,Bachelor's,f,sourcing,4,24,1.0,2,0,47,0,0,medium,1,0.05405405405405406
6586,Technology,region_2,Bachelor's,f,other,1,55,3.0,12,0,75,0,0,high,1,0.32432432432432434
54622,Finance,region_26,Bachelor's,m,other,1,29,3.0,5,0,59,0,0,medium,1,0.13513513513513514
63824,Sales & Marketing,region_13,Bachelor's,f,other,1,31,1.0,5,0,52,0,0,medium,1,0.13513513513513514
6729,HR,region_2,Master's & above,f,other,1,32,1.0,8,0,50,0,0,medium,2,0.21621621621621623
58046,Technology,region_26,Bachelor's,f,sourcing,1,23,0.0,1,0,81,0,0,very_high,1,0.02702702702702703
59209,Sales & Marketing,region_30,Bachelor's,m,other,1,24,0.0,1,0,44,0,0,medium,1,0.02702702702702703
25293,Operations,region_26,Master's & above,m,sourcing,1,39,3.0,3,0,57,0,0,medium,2,0.08108108108108109
26751,Sales & Marketing,region_7,Bachelor's,f,other,1,29,5.0,3,0,51,0,0,medium,1,0.08108108108108109
35044,Sales & Marketing,region_22,Master's & above,m,other,1,28,2.0,5,1,49,0,1,medium,2,0.13513513513513514
42006,Operations,region_20,Bachelor's,m,sourcing,1,31,5.0,3,0,55,0,0,medium,1,0.08108108108108109
7685,Operations,region_16,Bachelor's,f,sourcing,1,54,3.0,25,0,58,0,0,medium,1,0.6756756756756757
5392,Operations,region_25,Bachelor's,m,sourcing,1,29,3.0,2,0,58,0,0,medium,1,0.05405405405405406
15343,Analytics,region_14,Master's & above,m,sourcing,1,37,3.0,2,0,85,0,0,very_high,2,0.05405405405405406
35211,Analytics,region_32,Bachelor's,m,other,1,27,1.0,2,0,84,0,0,very_high,1,0.05405405405405406
69515,Procurement,region_2,Master's & above,m,other,1,39,4.0,11,0,73,0,0,high,2,0.2972972972972973
60186,Operations,region_22,Master's & above,m,other,2,40,5.0,7,0,57,0,0,medium,2,0.1891891891891892
19402,Finance,region_22,Below Secondary,m,sourcing,2,23,0.0,1,1,57,0,1,medium,0,0.02702702702702703
4491,Operations,region_16,Bachelor's,f,sourcing,1,29,3.0,4,0,60,0,0,medium,1,0.10810810810810811
7331,Technology,region_2,Bachelor's,m,other,1,28,0.0,1,0,80,0,0,high,1,0.02702702702702703
30132,Procurement,region_17,Bachelor's,m,sourcing,1,40,3.0,6,0,69,0,0,high,1,0.16216216216216217
64705,Procurement,region_2,Bachelor's,m,other,4,24,0.0,1,0,71,0,0,high,1,0.02702702702702703
44712,Finance,region_22,Bachelor's,m,sourcing,1,36,2.0,7,0,58,0,0,medium,1,0.1891891891891892
36170,Procurement,region_2,Bachelor's,m,other,2,51,5.0,15,0,70,0,0,high,1,0.40540540540540543
8194,Procurement,region_2,Bachelor's,f,sourcing,1,54,5.0,25,0,66,0,0,high,1,0.6756756756756757
34604,Operations,region_22,Master's & above,m,other,1,41,2.0,11,0,60,0,0,medium,2,0.2972972972972973
52294,Technology,region_17,Bachelor's,f,sourcing,1,31,5.0,7,0,81,1,0,very_high,1,0.1891891891891892
60279,Sales & Marketing,region_28,Bachelor's,m,other,1,37,5.0,5,0,45,0,0,medium,1,0.13513513513513514
32280,Technology,region_7,Master's & above,m,other,1,45,4.0,7,0,80,0,0,high,2,0.1891891891891892
45942,Procurement,region_2,Master's & above,f,other,1,49,3.0,16,0,71,1,0,high,2,0.43243243243243246
44150,Sales & Marketing,region_11,Master's & above,m,sourcing,1,42,5.0,3,0,52,0,0,medium,2,0.08108108108108109
73799,Sales & Marketing,region_19,Bachelor's,m,other,1,36,2.0,8,0,50,0,0,medium,1,0.21621621621621623
60569,Operations,region_14,Master's & above,f,sourcing,1,36,4.0,8,0,55,0,0,medium,2,0.21621621621621623
49677,Sales & Marketing,region_6,Bachelor's,m,other,1,27,3.0,4,0,53,0,0,medium,1,0.10810810810810811
51833,Sales & Marketing,region_5,Master's & above,m,other,1,38,2.0,9,0,44,0,0,medium,2,0.24324324324324326
30533,Operations,region_11,Bachelor's,m,other,1,32,1.0,7,0,62,0,0,high,1,0.1891891891891892
63339,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,24,3.0,2,0,54,0,0,medium,1,0.05405405405405406
54625,Technology,region_19,Master's & above,m,other,1,44,3.0,3,0,85,0,0,very_high,2,0.08108108108108109
45370,Technology,region_2,Master's & above,m,sourcing,1,42,3.0,13,1,77,0,1,high,2,0.35135135135135137
55323,Sales & Marketing,region_2,Bachelor's,m,other,4,30,3.0,4,0,54,0,0,medium,1,0.10810810810810811
50853,Sales & Marketing,region_7,Master's & above,m,sourcing,1,35,1.0,4,0,45,0,0,medium,2,0.10810810810810811
39311,Finance,region_4,Bachelor's,f,sourcing,1,29,2.0,5,0,62,0,0,high,1,0.13513513513513514
55905,Operations,region_19,Bachelor's,m,other,1,32,4.0,6,1,69,1,1,high,1,0.16216216216216217
73335,Sales & Marketing,region_28,Master's & above,f,other,1,35,3.0,3,0,52,0,0,medium,2,0.08108108108108109
1170,Sales & Marketing,region_17,Bachelor's,m,other,2,27,4.0,4,0,58,1,0,medium,1,0.10810810810810811
76889,Finance,region_28,Master's & above,m,sourcing,1,33,5.0,8,0,56,0,0,medium,2,0.21621621621621623
62576,Procurement,region_15,Bachelor's,f,sourcing,1,53,5.0,13,0,71,0,0,high,1,0.35135135135135137
10113,Sales & Marketing,region_33,Master's & above,m,other,1,34,1.0,7,0,51,0,0,medium,2,0.1891891891891892
1020,Procurement,region_2,Bachelor's,m,other,1,41,3.0,11,0,66,0,0,high,1,0.2972972972972973
30501,Technology,region_26,Bachelor's,m,sourcing,1,44,4.0,4,0,81,0,0,very_high,1,0.10810810810810811
52656,Sales & Marketing,region_13,Bachelor's,m,other,1,41,5.0,6,0,55,0,0,medium,1,0.16216216216216217
18483,Sales & Marketing,region_11,Bachelor's,m,other,1,24,3.0,1,0,51,0,0,medium,1,0.02702702702702703
53822,Procurement,region_10,Master's & above,m,other,1,31,3.0,2,0,68,0,0,high,2,0.05405405405405406
71690,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,37,3.0,6,0,46,0,0,medium,1,0.16216216216216217
3401,Technology,region_31,Master's & above,m,sourcing,1,50,5.0,2,0,77,1,0,high,2,0.05405405405405406
52121,Analytics,region_28,Bachelor's,m,other,1,29,3.0,5,0,92,0,0,very_high,1,0.13513513513513514
35571,Sales & Marketing,region_22,Bachelor's,m,other,1,48,1.0,14,0,48,0,0,medium,1,0.3783783783783784
6231,Legal,region_7,Bachelor's,m,other,1,37,3.0,5,0,58,0,0,medium,1,0.13513513513513514
9694,Operations,region_20,Bachelor's,m,sourcing,1,32,3.0,4,0,58,0,0,medium,1,0.10810810810810811
38914,Finance,region_26,Bachelor's,m,sourcing,1,31,3.0,2,0,72,1,0,high,1,0.05405405405405406
48278,Procurement,region_22,Bachelor's,f,sourcing,2,30,5.0,5,0,69,0,0,high,1,0.13513513513513514
45667,Operations,region_7,Bachelor's,m,sourcing,1,36,3.0,9,0,62,0,0,high,1,0.24324324324324326
20410,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,5.0,12,0,50,1,0,medium,1,0.32432432432432434
18221,R&D,region_22,Bachelor's,m,sourcing,2,26,4.0,2,0,87,0,0,very_high,1,0.05405405405405406
50859,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,5.0,4,0,48,0,0,medium,1,0.10810810810810811
73460,Procurement,region_2,Bachelor's,f,sourcing,1,44,3.0,7,0,67,0,0,high,1,0.1891891891891892
233,Operations,region_22,Bachelor's,m,other,1,33,5.0,5,0,62,0,0,high,1,0.13513513513513514
61461,Analytics,region_7,Bachelor's,m,other,1,28,5.0,4,0,85,0,0,very_high,1,0.10810810810810811
39148,Technology,region_26,Bachelor's,f,other,2,34,3.0,9,0,82,0,0,very_high,1,0.24324324324324326
30841,Operations,region_2,Bachelor's,f,sourcing,1,53,1.0,10,0,61,0,0,high,1,0.2702702702702703
30909,HR,region_24,Bachelor's,f,other,1,27,3.0,4,0,51,0,0,medium,1,0.10810810810810811
16416,Sales & Marketing,region_16,Bachelor's,m,other,1,49,3.0,9,0,51,0,0,medium,1,0.24324324324324326
45351,Technology,region_33,Bachelor's,m,sourcing,1,40,3.0,6,0,85,0,0,very_high,1,0.16216216216216217
52120,Sales & Marketing,region_23,Master's & above,m,sourcing,2,51,3.0,9,0,49,0,0,medium,2,0.24324324324324326
76036,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,40,5.0,11,0,47,0,0,medium,1,0.2972972972972973
61709,Operations,region_27,Bachelor's,m,sourcing,1,33,3.0,2,0,63,0,0,high,1,0.05405405405405406
77641,Sales & Marketing,region_7,Bachelor's,m,other,1,58,4.0,17,0,51,0,0,medium,1,0.4594594594594595
52797,Procurement,region_15,Master's & above,f,other,1,36,3.0,7,0,69,0,0,high,2,0.1891891891891892
59781,Operations,region_31,Bachelor's,f,sourcing,1,29,3.0,7,0,61,0,0,high,1,0.1891891891891892
5952,Technology,region_26,Master's & above,m,other,2,37,2.0,6,0,74,1,0,high,2,0.16216216216216217
42770,Sales & Marketing,region_20,Bachelor's,m,other,2,27,0.0,1,0,46,0,0,medium,1,0.02702702702702703
76144,Operations,region_22,Bachelor's,m,referred,1,33,5.0,3,0,62,0,0,high,1,0.08108108108108109
66822,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,31,1.0,9,0,53,0,0,medium,1,0.24324324324324326
59123,Sales & Marketing,region_11,Bachelor's,m,other,1,36,4.0,4,0,51,0,0,medium,1,0.10810810810810811
47195,Sales & Marketing,region_26,Bachelor's,f,other,1,34,1.0,9,0,51,0,0,medium,1,0.24324324324324326
33999,Operations,region_2,Bachelor's,m,other,1,32,4.0,7,0,58,0,0,medium,1,0.1891891891891892
68155,Operations,region_32,Bachelor's,m,sourcing,1,37,5.0,9,0,56,0,0,medium,1,0.24324324324324326
11939,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,42,3.0,11,0,53,0,0,medium,1,0.2972972972972973
66160,Operations,region_8,Master's & above,f,sourcing,1,30,3.0,2,0,62,0,0,high,2,0.05405405405405406
32222,Analytics,region_4,Master's & above,m,sourcing,3,47,4.0,17,1,92,1,1,very_high,2,0.4594594594594595
66121,Finance,region_31,Master's & above,f,sourcing,1,33,3.0,3,1,57,0,1,medium,2,0.08108108108108109
8946,HR,region_2,Bachelor's,f,other,1,52,1.0,11,0,55,0,0,medium,1,0.2972972972972973
43739,Operations,region_2,Bachelor's,m,sourcing,1,44,2.0,5,0,56,0,0,medium,1,0.13513513513513514
17285,Procurement,region_31,Bachelor's,m,sourcing,1,36,5.0,7,0,69,0,0,high,1,0.1891891891891892
34195,Finance,region_22,Bachelor's,m,other,2,28,5.0,2,0,65,0,0,high,1,0.05405405405405406
14901,Operations,region_15,Bachelor's,m,sourcing,1,31,3.0,7,0,61,0,0,high,1,0.1891891891891892
26928,Operations,region_22,Bachelor's,m,sourcing,1,37,1.0,9,0,60,0,0,medium,1,0.24324324324324326
54111,Procurement,region_7,Master's & above,f,sourcing,1,47,4.0,18,0,72,0,0,high,2,0.4864864864864865
25058,Operations,region_26,Bachelor's,f,sourcing,2,28,0.0,1,0,62,0,0,high,1,0.02702702702702703
35026,Operations,region_15,Bachelor's,m,sourcing,1,33,4.0,7,0,61,0,0,high,1,0.1891891891891892
29235,Operations,region_2,Master's & above,m,other,1,47,4.0,7,0,52,0,0,medium,2,0.1891891891891892
77231,Technology,region_7,Bachelor's,f,other,1,29,1.0,5,0,81,0,0,very_high,1,0.13513513513513514
5823,Analytics,region_15,Bachelor's,m,other,1,36,3.0,2,0,83,0,0,very_high,1,0.05405405405405406
15195,Operations,region_31,Bachelor's,m,other,2,38,5.0,11,0,59,0,0,medium,1,0.2972972972972973
30259,Sales & Marketing,region_25,Master's & above,m,sourcing,1,35,5.0,4,0,64,1,0,high,2,0.10810810810810811
39231,Sales & Marketing,region_2,Bachelor's,m,other,1,50,4.0,6,0,50,0,0,medium,1,0.16216216216216217
58722,Operations,region_27,Master's & above,m,other,1,45,4.0,3,0,57,0,0,medium,2,0.08108108108108109
49092,Operations,region_15,Bachelor's,m,sourcing,1,32,5.0,2,0,58,0,0,medium,1,0.05405405405405406
55656,Analytics,region_31,Bachelor's,m,sourcing,1,41,3.0,6,0,86,0,0,very_high,1,0.16216216216216217
